Scenario,CNN Model,Input Type,Target Type,Trial,Day,Hour,Class 0 F1 Score,Class 1 F1 Score,Class 2 F1 Score,Class 3 F1 Score,Class 4 F1 Score,Class 5 F1 Score,Class 6 F1 Score,Class 0 Jaccard Index,Class 1 Jaccard Index,Class 2 Jaccard Index,Class 3 Jaccard Index,Class 4 Jaccard Index,Class 5 Jaccard Index,Class 6 Jaccard Index
CGS,unet,rois,multiclass,2,23,8am,0.9864170551300048,0.9400535225868224,0.9392786026000975,0.4782391786575317,0.2047033756971359,0.63243567943573,0.918645203113556,0.973198175430298,0.886887788772583,0.8855092525482178,0.3142669796943664,0.1140220314264297,0.4624540507793426,0.8495317101478577
CGS,unet,rois,multiclass,2,23,9am,0.98655766248703,0.9410742521286012,0.936460256576538,0.4095491468906402,0.2431180626153946,0.653917133808136,0.924753487110138,0.9734718799591064,0.8887065052986145,0.8805127143859863,0.2575050592422485,0.1383804231882095,0.4857926070690155,0.8600385189056396
CGS,unet,rois,multiclass,2,23,10am,0.9864734411239624,0.9422401785850524,0.9370644092559814,0.4217458367347717,0.2051131427288055,0.6486973166465759,0.9279622435569764,0.973307967185974,0.8907884359359741,0.8815815448760986,0.2672230303287506,0.1142763644456863,0.4800532758235931,0.8656059503555298
CGS,unet,rois,multiclass,2,23,11am,0.9867714643478394,0.9429168105125428,0.9439708590507508,0.4646807312965393,0.1727755218744278,0.6373170614242554,0.9290960431098938,0.973888337612152,0.8919987082481384,0.8938871622085571,0.3026606440544128,0.0945562645792961,0.4676928520202636,0.8675810694694519
CGS,unet,rois,multiclass,2,23,12pm,0.9645346999168396,0.8763637542724609,0.9276719093322754,0.448925107717514,0.2385002970695495,0.6516255736351013,0.9245249629020692,0.9314987659454346,0.7799354791641235,0.8651007413864136,0.2894284129142761,0.1353961676359176,0.4832675457000732,0.8596433401107788
CGS,unet,rois,multiclass,2,23,1pm,0.9865082502365112,0.9412181377410888,0.9352980852127076,0.4405277073383331,0.2448694556951522,0.6471815705299377,0.9255748391151428,0.973375678062439,0.8889632225036621,0.8784599900245667,0.2824850976467132,0.1395163685083389,0.478395015001297,0.8614605665206909
CGS,unet,rois,multiclass,2,23,2pm,0.9853031039237976,0.9388998746871948,0.938707172870636,0.4549364149570465,0.1988248229026794,0.6456714868545532,0.9265891313552856,0.971031904220581,0.8848363161087036,0.8844940662384033,0.294445127248764,0.1103861629962921,0.4767465889453888,0.8632193803787231
CGS,unet,rois,multiclass,2,23,3pm,0.98660808801651,0.9425908923149108,0.9426339864730836,0.4616264700889587,0.1522080153226852,0.6129818558692932,0.9204203486442566,0.9735701084136964,0.8914155960083008,0.8914926648139954,0.3000743687152862,0.0823729112744331,0.4419421851634979,0.8525728583335876
CGS,unet,rois,multiclass,2,23,4pm,0.98663729429245,0.9418289661407472,0.9410816431045532,0.3939687609672546,0.1695564985275268,0.6376055479049683,0.9261067509651184,0.973626971244812,0.8900536298751831,0.8887197375297546,0.2453057914972305,0.0926313772797584,0.4680036008358001,0.8623824715614319
CGS,unet,rois,multiclass,2,23,5pm,0.9864285588264464,0.9414989948272704,0.9461243748664856,0.4547738134860992,0.1513588577508926,0.6210891008377075,0.920404016971588,0.9732205271720886,0.8894644379615784,0.8977571129798889,0.2943089008331299,0.081875741481781,0.450420081615448,0.8525448441505432
CGS,unet,rois,multiclass,2,23,6pm,0.9868133664131165,0.9423826932907104,0.9441144466400146,0.4483869969844818,0.1642372757196426,0.6185427904129028,0.9200391173362732,0.9739700555801392,0.8910432457923889,0.8941447138786316,0.2889812290668487,0.0894654169678688,0.4477466344833374,0.8519188761711121
CGS,unet,rois,multiclass,2,23,7pm,0.9867738485336304,0.9420604705810548,0.9417930245399476,0.4411045014858246,0.2026250809431076,0.6373369097709656,0.923416256904602,0.9738929867744446,0.8904671669006348,0.88998943567276,0.2829596400260925,0.1127338930964469,0.4677142202854156,0.8577282428741455
CGS,unet,rois,multiclass,2,23,8pm,0.9865164756774902,0.9412705302238464,0.9464002847671508,0.454477995634079,0.1851719468832016,0.6187165975570679,0.917738437652588,0.9733917713165284,0.8890566825866699,0.8982540965080261,0.2940611541271209,0.1020327806472778,0.4479288160800934,0.8479821085929871
CGS,unet,rois,multiclass,2,24,8am,0.98604416847229,0.9388328194618224,0.9436514377593994,0.5059390664100647,0.2601786255836487,0.666621744632721,0.935138702392578,0.9724725484848022,0.8847171068191528,0.8933144807815552,0.3386335074901581,0.149543285369873,0.4999494850635528,0.8781788349151611
CGS,unet,rois,multiclass,2,24,9am,0.9868674278259276,0.9410718083381652,0.9441038370132446,0.5280530452728271,0.232606366276741,0.6463568210601807,0.927482008934021,0.9740752577781676,0.8887022137641907,0.8941256403923035,0.3587446212768554,0.1316098272800445,0.4774942696094513,0.8647705912590027
CGS,unet,rois,multiclass,2,24,10am,0.948993682861328,0.8102639317512512,0.8834133148193359,0.6746509075164795,0.3955093920230865,0.6177254915237427,0.8736862540245056,0.9029380679130554,0.6810451149940491,0.7911731004714966,0.5090364217758179,0.2465015351772308,0.4468905925750732,0.7757041454315186
CGS,unet,rois,multiclass,2,24,11am,0.9615883231163024,0.8646411299705505,0.9496833086013794,0.5014322996139526,0.2239981740713119,0.6004345417022705,0.894839882850647,0.9260184168815612,0.7615575790405273,0.9041876196861268,0.334607720375061,0.1261249631643295,0.4290149807929992,0.8096925020217896
CGS,unet,rois,multiclass,2,24,12pm,0.973931610584259,0.9019671678543092,0.9251955151557922,0.4498536586761474,0.2097947895526886,0.5971285700798035,0.8842635750770569,0.9491877555847168,0.8214391469955444,0.8608035445213318,0.2902007699012756,0.1171903535723686,0.4256474077701568,0.792538046836853
CGS,unet,rois,multiclass,2,24,1pm,0.9860130548477172,0.9391666054725648,0.9333738088607788,0.4480817317962646,0.21614371240139,0.6321796774864197,0.9219618439674376,0.9724119305610656,0.8853102326393127,0.8750711679458618,0.2887276411056518,0.1211665496230125,0.462180346250534,0.8552219271659851
CGS,unet,rois,multiclass,2,24,2pm,0.9861171245574952,0.9390807151794434,0.931374490261078,0.4169073402881622,0.2302636504173278,0.6567209362983704,0.9299695491790771,0.9726144671440125,0.8851575255393982,0.8715630173683167,0.2633499503135681,0.1301118433475494,0.4888938963413238,0.8691056370735168
CGS,unet,rois,multiclass,2,24,3pm,0.985328197479248,0.9376938939094543,0.9274805188179016,0.4197405278682709,0.2010636627674102,0.6484816670417786,0.9336881637573242,0.9710806608200072,0.8826965093612671,0.8647680282592773,0.2656149268150329,0.1117680817842483,0.4798171520233154,0.8756239414215088
CGS,unet,rois,multiclass,2,24,4pm,0.9860695004463196,0.9402827620506288,0.9283642768859864,0.3805336952209472,0.164336621761322,0.6454035639762878,0.9321864247322084,0.9725217819213868,0.8872959017753601,0.8663058280944824,0.2349747568368911,0.0895243808627128,0.476454496383667,0.8729860782623291
CGS,unet,rois,multiclass,2,24,5pm,0.9861953258514404,0.9396399855613708,0.9444444179534912,0.4583289325237274,0.1794394999742508,0.6312660574913025,0.9259093403816224,0.972766637802124,0.886151909828186,0.8947368264198303,0.2972935736179352,0.0985627844929695,0.4612043499946594,0.8620402216911316
CGS,unet,rois,multiclass,2,24,6pm,0.9863542914390564,0.9401726722717284,0.9530869722366332,0.4608682990074157,0.1472541093826294,0.6263324618339539,0.9299007654190063,0.9730759859085084,0.8870999217033386,0.910378396511078,0.299433946609497,0.0794788524508476,0.4559563398361206,0.8689855337142944
CGS,unet,rois,multiclass,2,24,7pm,0.984023094177246,0.9322677850723268,0.940883219242096,0.506650447845459,0.2621771395206451,0.6548969149589539,0.929728627204895,0.9685486555099488,0.8731288313865662,0.8883659243583679,0.3392711877822876,0.1508652865886688,0.486874908208847,0.8686848878860474
CGS,unet,rois,multiclass,2,25,8am,0.9869069457054138,0.9429758191108704,0.9354861974716188,0.4402442276477813,0.2061653435230255,0.6602607369422913,0.9416993260383606,0.9741523265838624,0.8921043276786804,0.8787919878959656,0.2822520136833191,0.1149299591779708,0.4928278028964996,0.8898221254348755
CGS,unet,rois,multiclass,2,25,9am,0.9862775206565856,0.94035542011261,0.9486904144287108,0.4453523159027099,0.1968256682157516,0.6413357853889465,0.9321637153625488,0.9729264974594116,0.8874252438545227,0.9023891687393188,0.2864651083946228,0.1091550961136818,0.4720340669155121,0.8729462623596191
CGS,unet,rois,multiclass,2,25,10am,0.9807301759719848,0.923356831073761,0.9415056109428406,0.5055944323539734,0.2509484887123108,0.6622006297111511,0.9398143887519836,0.9621888995170592,0.8576256632804871,0.8894762992858887,0.3383247852325439,0.1434768885374069,0.4949925243854522,0.8864620923995972
CGS,unet,rois,multiclass,2,25,11am,0.9787777066230774,0.91791969537735,0.9238100647926332,0.4489908218383789,0.2330829352140426,0.6518429517745972,0.9352682828903198,0.9584375023841858,0.8482916355133057,0.8584080338478088,0.2894830107688904,0.1319150477647781,0.4835066795349121,0.8784074783325195
CGS,unet,rois,multiclass,2,25,12pm,0.984279453754425,0.9351241588592528,0.9370052218437196,0.4998161494731903,0.198222666978836,0.648201048374176,0.9339613914489746,0.9690455198287964,0.8781532049179077,0.8814768195152283,0.333169937133789,0.1100150719285011,0.4795099794864654,0.8761046528816223
CGS,unet,rois,multiclass,2,25,1pm,0.9858302474021912,0.941405177116394,0.9405400156974792,0.4403366148471832,0.1846869736909866,0.6511898636817932,0.9405592083930968,0.9720564484596252,0.8892970085144043,0.8877541422843933,0.2823279798030853,0.1017383635044097,0.4827884137630462,0.8877883553504944
CGS,unet,rois,multiclass,2,25,2pm,0.9859370589256288,0.941186785697937,0.9331066012382508,0.4167967140674591,0.2504750490188598,0.6738391518592834,0.943405270576477,0.9722642302513124,0.8889073133468628,0.8746014833450317,0.2632616460323334,0.1431674510240554,0.5081126689910889,0.8928733468055725
CGS,unet,rois,multiclass,2,25,3pm,0.9842703938484192,0.9360079169273376,0.9332872629165648,0.3946527540683746,0.1538703441619873,0.6326805353164673,0.9342010021209716,0.9690279364585876,0.879713237285614,0.8749189972877502,0.2458363771438598,0.0833475291728973,0.4627159535884857,0.876526415348053
CGS,unet,rois,multiclass,2,25,4pm,0.9863787889480592,0.9429123997688292,0.9448990225791932,0.4276569485664367,0.1658452898263931,0.6282192468643188,0.937688648700714,0.9731236696243286,0.8919907212257385,0.8955531716346741,0.2719870507717132,0.090420551598072,0.4579589664936065,0.8826872110366821
CGS,unet,rois,multiclass,2,25,5pm,0.9863388538360596,0.942758321762085,0.9439671635627748,0.4017716348171234,0.1940082311630249,0.6396851539611816,0.9389525055885316,0.9730459451675416,0.8917150497436523,0.8938804864883423,0.2513856291770935,0.1074247658252716,0.4702478349208832,0.8849298357963562
CGS,unet,rois,multiclass,2,25,6pm,0.9867393970489502,0.943516969680786,0.9482030868530272,0.4589768052101135,0.1738897114992141,0.6288379430770874,0.9362985491752625,0.9738259315490724,0.8930734992027283,0.9015077352523804,0.2978389859199524,0.0952241048216819,0.4586167633533478,0.8802267909049988
CGS,unet,rois,multiclass,2,25,7pm,0.9867604970932008,0.9438297748565674,0.9474923610687256,0.4239607155323028,0.1953039765357971,0.6370987892150879,0.937869131565094,0.9738669395446776,0.8936340808868408,0.9002237319946289,0.2690038979053497,0.1082198694348335,0.4674577713012695,0.8830071687698364
CGS,unet,rois,multiclass,2,25,8pm,0.9868199229240416,0.9440265893936156,0.9440039396286012,0.4235685765743255,0.176069289445877,0.6422640085220337,0.9429107904434204,0.9739827513694764,0.8939871191978455,0.8939464688301086,0.2686882317066192,0.0965328812599182,0.4730404317378998,0.8919879198074341
CGS,unet,rois,multiclass,2,26,8am,0.9867008328437804,0.9448678493499756,0.9404200315475464,0.3910889029502868,0.1825040578842163,0.6180250644683838,0.9491754770278932,0.9737507700920104,0.8954971432685852,0.887540340423584,0.2430767714977264,0.1004151105880737,0.4472042322158813,0.9032673239707948
CGS,unet,rois,multiclass,2,26,9am,0.9863938689231871,0.9433202147483826,0.942632019519806,0.4171724617481231,0.1835281997919082,0.6125943064689636,0.9441428780555724,0.9731530547142028,0.8927209973335266,0.8914890885353088,0.2635615468025207,0.1010355353355407,0.4415394067764282,0.8941956758499146
CGS,unet,rois,multiclass,2,26,10am,0.9864766597747804,0.9440874457359314,0.9407025575637816,0.4390425682067871,0.1780591309070587,0.6068260073661804,0.9448598027229308,0.9733142256736756,0.8940961956977844,0.8880438208580017,0.2812649309635162,0.0977304652333259,0.4355708658695221,0.8954827189445496
CGS,unet,rois,multiclass,2,26,11am,0.985489308834076,0.9394056797027588,0.9397804737091064,0.4555985629558563,0.2642989456653595,0.6391990184783936,0.9455187916755676,0.9713936448097228,0.8857350945472717,0.8864018321037292,0.2950000762939453,0.1522721648216247,0.4697225987911224,0.8966672420501709
CGS,unet,rois,multiclass,2,26,12pm,0.9858460426330566,0.9413018822669984,0.9396913647651672,0.4912022650241852,0.2569651901721954,0.6435819864273071,0.948941707611084,0.9720872044563292,0.889112651348114,0.8862432837486267,0.3255587220191955,0.1474240273237228,0.4744717478752136,0.9028440117836
CGS,unet,rois,multiclass,2,26,1pm,0.9861821532249452,0.9422587156295776,0.9439849853515624,0.4906742572784424,0.2165209650993347,0.6280164122581482,0.9488227367401124,0.9727409482002258,0.8908215165138245,0.8939124941825867,0.325094997882843,0.1214037090539932,0.4577434062957763,0.9026286602020264
CGS,unet,rois,multiclass,2,26,2pm,0.9856679439544678,0.9415363073349,0.943038284778595,0.4375945329666137,0.2179631292819976,0.6334612965583801,0.9501336216926576,0.9717409014701844,0.8895310163497925,0.892216145992279,0.2800774574279785,0.1223112344741821,0.4635517001152038,0.9050043225288392
CGS,unet,rois,multiclass,2,26,3pm,0.9856686592102052,0.9405712485313416,0.9315861463546752,0.4222102761268616,0.1848447024822235,0.6265687942504883,0.9491767287254332,0.9717422723770142,0.8878098130226135,0.8719338178634644,0.267596036195755,0.1018340960144996,0.4562068879604339,0.9032696485519408
CGS,unet,rois,multiclass,2,26,4pm,0.9857994914054872,0.9411882162094116,0.9412554502487184,0.4012042880058288,0.155053973197937,0.616990327835083,0.94654780626297,0.9719966650009156,0.8889098763465881,0.8890297412872314,0.2509415447711944,0.0840425565838813,0.4461215138435364,0.8985199332237244
CGS,unet,rois,multiclass,2,26,5pm,0.9866896271705629,0.9438439011573792,0.9372454881668092,0.4022445380687713,0.2152970135211944,0.6450818181037903,0.955217719078064,0.9737289547920228,0.8936594724655151,0.8819021582603455,0.2517560124397278,0.1206346452236175,0.4761039018630981,0.9142744541168212
CGS,unet,rois,multiclass,2,26,6pm,0.9863829016685486,0.9423102736473083,0.9481646418571472,0.4395781755447387,0.1574724614620208,0.597775399684906,0.9435223937034608,0.9731317162513732,0.890913724899292,0.901438295841217,0.2817047238349914,0.0854654610157013,0.4263049960136413,0.8930832147598267
CGS,unet,rois,multiclass,2,26,7pm,0.985641062259674,0.9405421018600464,0.9429889917373656,0.443020224571228,0.1757671236991882,0.6147525906562805,0.9481719732284546,0.9716886281967164,0.8877578973770142,0.8921278715133667,0.284538209438324,0.0963512510061264,0.4437854290008545,0.9014515280723572
CGS,unet,rois,multiclass,2,26,8pm,0.9858186841011048,0.9405373930931092,0.949404239654541,0.4517315626144409,0.1814857423305511,0.6162154078483582,0.9470099210739136,0.9720339775085448,0.887749433517456,0.9036818146705629,0.2917656600475311,0.0997989103198051,0.4453116357326507,0.8993531465530396
CGS,unet,rois,multiclass,2,27,8am,0.9855672121047974,0.9414904713630676,0.9394317269325256,0.4296478033065796,0.1808455735445022,0.6210993528366089,0.9490495920181274,0.971545159816742,0.8894492387771606,0.8857815265655518,0.273599624633789,0.0994118899106979,0.4504308402538299,0.9030393362045288
CGS,unet,rois,multiclass,2,27,9am,0.986272931098938,0.9433780908584596,0.9487228989601136,0.4467024505138397,0.176956757903099,0.617863655090332,0.9476196765899658,0.9729176759719848,0.8928247094154358,0.9024479389190674,0.2875833213329315,0.0970666781067848,0.4470352530479431,0.9004536271095276
CGS,unet,rois,multiclass,2,27,11am,0.9856719374656676,0.9415807127952576,0.95605731010437,0.566636323928833,0.2104940265417099,0.6265851259231567,0.9503572583198548,0.97174870967865,0.8896102905273438,0.9158139824867249,0.3953192830085754,0.1176268905401229,0.4562242329120636,0.9054102301597596
CGS,unet,rois,multiclass,2,27,12pm,0.9850879907608032,0.9387551546096802,0.9447526931762696,0.4900211691856384,0.2315995842218399,0.6296740770339966,0.9444866180419922,0.9706141352653505,0.8845792412757874,0.8952903747558594,0.3245218694210052,0.1309655755758285,0.4595067799091339,0.8948125839233398
CGS,unet,rois,multiclass,2,27,1pm,0.985249161720276,0.9396609663963318,0.9415295124053956,0.4746907949447632,0.2447365820407867,0.6415192484855652,0.9510322213172911,0.9709271788597108,0.8861891627311707,0.8895189166069031,0.3112095594406128,0.1394301205873489,0.472232848405838,0.9066362380981444
CGS,unet,rois,multiclass,2,27,3pm,0.9858075976371764,0.9420088529586792,0.9494789242744446,0.5347961187362671,0.2397480905055999,0.6405067443847656,0.9502764344215392,0.972012460231781,0.8903749585151672,0.9038171172142028,0.3649977743625641,0.1362010091543197,0.4711363911628723,0.9052635431289672
CGS,unet,rois,multiclass,2,27,4pm,0.9854393005371094,0.94097638130188,0.9470847845077516,0.4889493584632873,0.1870597749948501,0.6242078542709351,0.9469157457351683,0.9712965488433838,0.8885320425033569,0.8994882106781006,0.3235823512077331,0.1031803339719772,0.4537079334259033,0.8991832733154297
CGS,unet,rois,multiclass,2,27,5pm,0.9860886335372924,0.9425808787345886,0.951795220375061,0.519055962562561,0.1948128342628479,0.6215624809265137,0.9482227563858032,0.9725590348243712,0.8913975954055786,0.9080241322517396,0.3504899144172668,0.1079183593392372,0.4509181082248688,0.9015432596206664
CGS,unet,rois,multiclass,2,27,6pm,0.985192596912384,0.9394866824150084,0.9535083770751952,0.5944328308105469,0.21345055103302,0.6182969808578491,0.945922315120697,0.9708172678947448,0.8858792185783386,0.9111476540565492,0.422913134098053,0.1194764226675033,0.4474890828132629,0.8973934054374695
CGS,unet,rois,multiclass,2,27,7pm,0.9868465662002563,0.9435368180274964,0.9541460275650024,0.6084690690040588,0.2874906063079834,0.6576164364814758,0.9532049894332886,0.9740346074104308,0.8931090235710144,0.9123128652572632,0.4372659623622894,0.1678768098354339,0.4898871183395386,0.9105937480926514
CGS,unet,rois,multiclass,2,27,8pm,0.987101674079895,0.9458281993865968,0.9492818713188172,0.4296346008777618,0.1546301841735839,0.6224864721298218,0.9529844522476196,0.9745318293571472,0.897223949432373,0.9034600853919984,0.2735889256000519,0.0837935954332351,0.4518913626670837,0.9101912379264832
CGS,unet,rois,multiclass,2,28,8am,0.9857987761497498,0.9416510462760924,0.9404141306877136,0.5018797516822815,0.1839557737112045,0.601214587688446,0.9524168968200684,0.9719952940940856,0.8897359371185303,0.8875299096107483,0.3350063264369964,0.1012947633862495,0.4298118948936462,0.9091563820838928
CGS,unet,rois,multiclass,2,28,9am,0.9843528270721436,0.9359890222549438,0.9301742911338806,0.4129600524902344,0.2316806763410568,0.6063072681427002,0.946884036064148,0.9691877961158752,0.879679799079895,0.8694634437561035,0.2602077126502991,0.1310174316167831,0.4350365400314331,0.8991261124610901
CGS,unet,rois,multiclass,2,28,10am,0.9835225939750672,0.933671772480011,0.9285008907318116,0.3923467695713043,0.2451621294021606,0.6139923930168152,0.9493284225463868,0.9675793647766112,0.8755950927734375,0.8665438294410706,0.2440493702888488,0.1397064328193664,0.442993551492691,0.9035444259643556
CGS,unet,rois,multiclass,2,28,11am,0.9836716055870056,0.933262288570404,0.9349488615989684,0.4519381821155548,0.2195867449045181,0.5904437303543091,0.9442809224128724,0.967867910861969,0.8748750686645508,0.8778440952301025,0.2919380664825439,0.1233347132802009,0.4188862442970276,0.8944433331489563
CGS,unet,rois,multiclass,2,28,12pm,0.983856201171875,0.934779703617096,0.9289240837097168,0.4326088726520538,0.2124972343444824,0.6000527739524841,0.9480823874473572,0.9682253003120422,0.877545952796936,0.8672813177108765,0.2760056853294372,0.11887938529253,0.4286252558231354,0.9012895822525024
CGS,unet,rois,multiclass,2,28,1pm,0.984316885471344,0.936649739742279,0.932321071624756,0.4545977711677551,0.2092592567205429,0.5859959721565247,0.9450998902320862,0.969118058681488,0.8808478116989136,0.8732223510742188,0.2941614687442779,0.1168562546372413,0.4144231379032135,0.8959140777587891
CGS,unet,rois,multiclass,2,28,2pm,0.9845716953277588,0.9379228353500366,0.9262572526931764,0.3985712230205536,0.1879950612783432,0.5757777690887451,0.9419735074043274,0.9696122407913208,0.8831023573875427,0.8626435399055481,0.24888476729393,0.1037497520446777,0.4042752087116241,0.8903118371963501
CGS,unet,rois,multiclass,2,28,3pm,0.9859235882759094,0.9433850049972534,0.9312806129455566,0.4203645884990692,0.1592500358819961,0.5827857255935669,0.9497429728507996,0.9722380042076112,0.8928370475769043,0.8713985681533813,0.2661149501800537,0.0865136682987213,0.4112191796302795,0.9042957425117492
CGS,unet,rois,multiclass,2,28,4pm,0.984731912612915,0.9396962523460388,0.92402446269989,0.4002102017402649,0.1934319883584976,0.5974297523498535,0.9492908120155334,0.9699230790138244,0.8862519264221191,0.8587782979011536,0.2501642405986786,0.1070715263485908,0.4259535372257232,0.9034762978553772
CGS,unet,rois,multiclass,2,28,5pm,0.9853538870811462,0.9419461488723756,0.9417164325714112,0.456820398569107,0.1818433254957199,0.5647313594818115,0.942502737045288,0.9711305499076844,0.8902629017829895,0.8898526430130005,0.2960254251956939,0.100015215575695,0.3934673368930816,0.8912578821182251
CGS,unet,rois,multiclass,2,28,6pm,0.9859716296195984,0.9416481256484984,0.9430971145629884,0.4667203724384308,0.1365327537059784,0.5556586384773254,0.940906822681427,0.9723313450813292,0.8897306323051453,0.8923214077949524,0.3043935298919678,0.0732681304216384,0.3847141861915588,0.8884080052375793
CGS,unet,rois,multiclass,2,28,7pm,0.9841260313987732,0.936643660068512,0.939450740814209,0.5263399481773376,0.1568805426359176,0.5415949821472168,0.9360198974609376,0.968748152256012,0.8808370232582092,0.8858152031898499,0.35716512799263,0.0851168632507324,0.3713611364364624,0.8797343969345093
CGS,unet,rois,multiclass,2,28,8pm,0.9852275252342224,0.940805733203888,0.9404327869415284,0.4348576664924621,0.1349738985300064,0.5625786781311035,0.9446228742599488,0.9708850979804992,0.8882277607917786,0.8875631093978882,0.2778390347957611,0.0723710507154464,0.3913804888725281,0.895057201385498
CGS,unet,rois,multiclass,2,29,8am,0.9857326745986938,0.941030204296112,0.9466378688812256,0.4734429717063904,0.2252303957939148,0.6090429425239563,0.9508797526359558,0.97186678647995,0.8886280059814453,0.8986822962760925,0.3101377487182617,0.1269068419933319,0.4378589391708374,0.9063591957092284
CGS,unet,rois,multiclass,2,29,9am,0.985791802406311,0.9405267834663392,0.943178415298462,0.4277855455875397,0.2289576381444931,0.6176974177360535,0.9499372839927672,0.971981644630432,0.887730598449707,0.8924670219421387,0.2720910906791687,0.1292784661054611,0.446861207485199,0.9046481847763062
CGS,unet,rois,multiclass,2,29,10am,0.9853978753089904,0.9385189414024352,0.9433994889259338,0.4341188073158264,0.2593549489974975,0.6296871900558472,0.9519029855728148,0.9712160229682922,0.8841598033905029,0.8928629755973816,0.2772361040115356,0.1489993333816528,0.4595207571983337,0.9082202911376952
CGS,unet,rois,multiclass,2,29,11am,0.9851943850517272,0.938002347946167,0.9376150369644164,0.4352195560932159,0.2369028925895691,0.623315155506134,0.9532758593559264,0.9708207845687866,0.8832432627677917,0.8825567364692688,0.2781345844268799,0.1343674659729004,0.4527653455734253,0.9107231497764589
CGS,unet,rois,multiclass,2,29,12pm,0.98531836271286,0.938471496105194,0.9399441480636596,0.4929968118667602,0.2406953275203704,0.6180816292762756,0.9506478905677797,0.9710615873336792,0.8840757012367249,0.8866930603981018,0.3271372020244598,0.1368127614259719,0.4472634792327881,0.905937910079956
CGS,unet,rois,multiclass,2,29,1pm,0.9858969449996948,0.9407472610473632,0.9389602541923524,0.4363853931427002,0.2128980010747909,0.6147761344909668,0.9530997276306152,0.9721860885620116,0.8881235122680664,0.8849434852600098,0.2790875434875488,0.1191302984952926,0.4438099563121795,0.9104017019271852
CGS,unet,rois,multiclass,2,29,2pm,0.9862736463546752,0.9427273273468018,0.9441735148429872,0.4486448466777801,0.2133250832557678,0.6165329217910767,0.9552155137062072,0.9729190468788148,0.8916595578193665,0.8942506313323975,0.2891954481601715,0.1193978115916252,0.4456433355808258,0.9142703413963318
CGS,unet,rois,multiclass,2,29,3pm,0.9862400889396667,0.9421311616897584,0.9431853890419006,0.4603607654571533,0.199776291847229,0.6021899580955505,0.9513444304466248,0.9728537797927856,0.8905935287475586,0.8924795389175415,0.2990056276321411,0.1109730377793312,0.4308095574378967,0.9072039127349854
CGS,unet,rois,multiclass,2,29,4pm,0.9860107898712158,0.941656529903412,0.9382593035697936,0.4085684716701507,0.1858536303043365,0.5972703099250793,0.9502061009407043,0.9724075794219972,0.8897456526756287,0.8836991190910339,0.256730169057846,0.1024468764662742,0.425791472196579,0.9051358699798584
CGS,unet,rois,multiclass,2,29,5pm,0.9864701628684998,0.9424549341201782,0.951405942440033,0.4688467681407928,0.1858515441417694,0.6003068089485168,0.95170795917511,0.9733015298843384,0.8911722898483276,0.9073157906532288,0.3062049746513366,0.1024456098675727,0.4288845956325531,0.907865345478058
CGS,unet,rois,multiclass,2,29,6pm,0.9864234924316406,0.9427050352096558,0.9412899613380432,0.4406276345252991,0.2067131400108337,0.614806592464447,0.9536333084106444,0.973210632801056,0.8916197419166565,0.889091432094574,0.2825672924518585,0.1152705326676368,0.4438416957855224,0.9113758206367492
CGS,unet,rois,multiclass,2,29,7pm,0.9863488078117372,0.9420992136001588,0.9445491433143616,0.471616119146347,0.2193308621644973,0.6162061095237732,0.9533395171165466,0.9730653166770936,0.8905364871025085,0.8949248194694519,0.3085717856884002,0.1231732740998268,0.4453019797801971,0.910839319229126
CGS,unet,rois,multiclass,2,29,8pm,0.986563205718994,0.942585289478302,0.9478819370269777,0.4502218961715698,0.1887951344251632,0.6084308624267578,0.9538753032684326,0.9734827280044556,0.8914055228233337,0.9009273648262024,0.2905073463916778,0.1042373180389404,0.4372264742851257,0.9118179678916932
CGS,unet,rois,multiclass,2,30,8am,0.98562753200531,0.9415343403816224,0.941838562488556,0.4026455283164978,0.1807432770729065,0.6072156429290771,0.9518946409225464,0.9716624021530152,0.8895274996757507,0.8900707960128784,0.2520702481269836,0.0993500649929046,0.435972511768341,0.9082050919532776
CGS,unet,rois,multiclass,2,30,9am,0.9856045246124268,0.9403441548347472,0.936650812625885,0.4005646407604217,0.1982621848583221,0.6324701905250549,0.9546828866004944,0.971617579460144,0.887405276298523,0.8808497190475464,0.2504412829875946,0.1100394204258918,0.4624909460544586,0.9132949709892272
CGS,unet,rois,multiclass,2,30,10am,0.9852285981178284,0.9394890069961548,0.935452401638031,0.3982163369655609,0.2464144676923751,0.6415214538574219,0.9544463157653807,0.9708871841430664,0.8858833312988281,0.8787322640419006,0.2486080676317215,0.1405203640460968,0.472235232591629,0.9128620624542236
CGS,unet,rois,multiclass,2,30,11am,0.9851806163787842,0.9392141699790956,0.9394021034240724,0.4493111670017242,0.2331322431564331,0.6313666701316833,0.9545286297798156,0.9707940220832824,0.8853947520256042,0.8857288360595703,0.289749413728714,0.1319466233253479,0.4613117575645447,0.913012683391571
CGS,unet,rois,multiclass,2,30,12pm,0.9853478074073792,0.939204752445221,0.9410424828529358,0.4424454271793365,0.217080682516098,0.6242467164993286,0.953291654586792,0.9711188077926636,0.8853780031204224,0.8886498212814331,0.2840641438961029,0.1217557564377784,0.4537490606307983,0.9107518792152404
CGS,unet,rois,multiclass,2,30,1pm,0.9856300950050354,0.9401291608810424,0.9453481435775756,0.456393301486969,0.2096759974956512,0.6131780743598938,0.949251353740692,0.9716673493385316,0.8870223760604858,0.8963603973388672,0.2956668138504028,0.1171162351965904,0.4421462118625641,0.9034047722816468
