Scenario,CNN Model,Input Type,Target Type,Trial,Day,Hour,F1 Score,Jaccard Index,TP,FP,FN,TN
CGS,cgnet,rois,binary,2,47,5pm,0.9786340594291688,0.958162009716034,569726,13855,11022,1349397
CGS,cgnet,rois,binary,2,47,6pm,0.978070855140686,0.9570828080177308,569136,13909,11612,1349343
CGS,cgnet,rois,binary,2,47,7pm,0.9782429337501526,0.9574124217033386,571423,16093,9325,1347159
CGS,cgnet,rois,binary,2,47,8pm,0.978670060634613,0.9582310318946838,570043,14143,10705,1349109
CGS,cgnet,rois,binary,2,48,8am,0.9789843559265136,0.9588338136672974,585858,14528,10625,1332989
CGS,cgnet,rois,binary,2,48,9am,0.9784021377563475,0.9577174782752992,585604,14975,10879,1332542
CGS,cgnet,rois,binary,2,48,10am,0.978104293346405,0.9571468234062196,584252,13927,12231,1333590
CGS,cgnet,rois,binary,2,48,11am,0.9783410429954528,0.957600474357605,585159,14585,11324,1332932
CGS,cgnet,rois,binary,2,48,12pm,0.9785138964653016,0.957931637763977,585165,14380,11318,1333137
CGS,cgnet,rois,binary,2,48,1pm,0.9781250357627868,0.9571866393089294,584797,14471,11686,1333046
CGS,cgnet,rois,binary,2,48,2pm,0.977009117603302,0.955051600933075,584015,15018,12468,1332499
CGS,cgnet,rois,binary,2,48,3pm,0.9772447347640992,0.9555020332336426,583248,13927,13235,1333590
CGS,cgnet,rois,binary,2,48,4pm,0.9770426750183104,0.955115795135498,584379,15358,12104,1332159
CGS,cgnet,rois,binary,2,48,5pm,0.9786357879638672,0.9581653475761414,586035,15139,10448,1332378
CGS,cgnet,rois,binary,2,48,6pm,0.97795307636261,0.9568573236465454,586277,16228,10206,1331289
CGS,cgnet,rois,binary,2,48,7pm,0.978613555431366,0.9581226706504822,586945,16116,9538,1331401
CGS,cgnet,rois,binary,2,48,8pm,0.9789860248565674,0.9588370323181152,587467,16204,9016,1331313
CGS,cgnet,rois,binary,2,49,8am,0.9775731563568116,0.9561302065849304,597415,16071,11340,1319174
CGS,cgnet,rois,binary,2,49,9am,0.9777718782424928,0.9565104842185974,597182,15579,11573,1319666
CGS,cgnet,rois,binary,2,49,10am,0.9758144617080688,0.9527711868286132,593989,14678,14766,1320567
CGS,cgnet,rois,binary,2,49,11am,0.9754028916358948,0.951986849308014,592469,13595,16286,1321650
CGS,cgnet,rois,binary,2,49,12pm,0.9758858680725098,0.9529073238372804,592614,13146,16141,1322099
CGS,cgnet,rois,binary,2,49,1pm,0.9745209217071532,0.9503080248832704,591925,14122,16830,1321123
CGS,cgnet,rois,binary,2,49,2pm,0.9754902124404908,0.9521530866622924,594572,15695,14183,1319550
CGS,cgnet,rois,binary,2,49,3pm,0.9753032922744752,0.9517970681190492,594383,15730,14372,1319515
CGS,cgnet,rois,binary,2,49,4pm,0.9746413826942444,0.950537085533142,592350,14419,16405,1320826
CGS,cgnet,rois,binary,2,49,6pm,0.9761647582054138,0.9534392952919006,598368,18834,10387,1316411
CGS,cgnet,rois,binary,2,49,7pm,0.974061906337738,0.9494353532791138,597736,20815,11019,1314430
CGS,cgnet,rois,binary,2,49,8pm,0.977839171886444,0.9566392302513124,597889,16234,10866,1319011
CGS,cgnet,rois,binary,2,50,8am,0.978391170501709,0.9576964378356934,606490,14820,11970,1310720
CGS,cgnet,rois,binary,2,50,9am,0.975518763065338,0.9522075653076172,603014,14820,15446,1310720
CGS,cgnet,rois,binary,2,50,10am,0.975013792514801,0.9512457847595216,602560,14983,15900,1310557
CGS,cgnet,rois,binary,2,50,11am,0.9741550087928772,0.9496122598648072,600870,14293,17590,1311247
CGS,cgnet,rois,binary,2,50,12pm,0.973548948764801,0.9484611749649048,600945,15140,17515,1310400
CGS,cgnet,rois,binary,2,50,1pm,0.9729092121124268,0.9472475051879884,599907,14856,18553,1310684
CGS,cgnet,rois,binary,2,50,2pm,0.9716166853904724,0.9448001980781556,599505,16071,18955,1309469
CGS,cgnet,rois,binary,2,50,3pm,0.9732390642166138,0.9478731155395508,600980,15570,17480,1309970
CGS,cgnet,rois,binary,2,50,4pm,0.9743233323097228,0.9499322175979614,602030,15301,16430,1310239
CGS,cgnet,rois,binary,2,50,5pm,0.9757007360458374,0.9525542855262756,604410,16055,14050,1309485
CGS,cgnet,rois,binary,2,50,6pm,0.9751372337341307,0.951480746269226,605902,18339,12558,1307201
CGS,cgnet,rois,binary,2,50,7pm,0.9761135578155518,0.9533416628837584,607639,18918,10821,1306622
CGS,cgnet,rois,binary,2,50,8pm,0.977145254611969,0.9553117752075196,606922,16853,11538,1308687
CGS,cgnet,rois,binary,2,51,8am,0.979609191417694,0.9600332975387572,614813,14331,11264,1303592
CGS,cgnet,rois,binary,2,51,9am,0.9781585931777954,0.9572508931159972,613012,14311,13065,1303612
CGS,cgnet,rois,binary,2,51,10am,0.9764249920845032,0.9539359211921692,610995,14422,15082,1303501
CGS,cgnet,rois,binary,2,51,11am,0.9754343628883362,0.9520467519760132,609606,14234,16471,1303689
CGS,cgnet,rois,binary,2,51,12pm,0.9749216437339784,0.9510704278945924,608900,14149,17177,1303774
CGS,cgnet,rois,binary,2,51,1pm,0.9745644330978394,0.9503906965255736,609113,14831,16964,1303092
CGS,cgnet,rois,binary,2,51,2pm,0.9735623598098756,0.9484865665435792,608475,15445,17602,1302478
CGS,cgnet,rois,binary,2,51,3pm,0.9748114943504332,0.9508607387542723,609129,14531,16948,1303392
CGS,cgnet,rois,binary,2,51,4pm,0.9754129648208618,0.9520059823989868,611462,16211,14615,1301712
CGS,cgnet,rois,binary,2,51,5pm,0.9766153693199158,0.9542994499206544,612206,15447,13871,1302476
CGS,cgnet,rois,binary,2,51,6pm,0.9775808453559875,0.9561448693275452,613867,15946,12210,1301977
CGS,cgnet,rois,binary,2,51,7pm,0.9775847792625428,0.9561523795127868,615700,17858,10377,1300065
CGS,cgnet,rois,binary,2,51,8pm,0.9789275527000428,0.9587249159812928,615789,16223,10288,1301700
CGS,cgnet,rois,binary,2,52,8am,0.9796435832977296,0.960099458694458,630216,14692,11499,1287593
CGS,cgnet,rois,binary,2,52,9am,0.9779146909713744,0.9567837715148926,628672,15353,13043,1286932
CGS,cgnet,rois,binary,2,52,10am,0.9764953851699828,0.9540703296661376,626351,14789,15364,1287496
CGS,cgnet,rois,binary,2,52,11am,0.9758909344673156,0.952916979789734,626521,15762,15194,1286523
CGS,cgnet,rois,binary,2,52,12pm,0.9757893681526184,0.9527233242988586,625339,14655,16376,1287630
CGS,cgnet,rois,binary,2,52,1pm,0.975637912750244,0.9524345993995668,624939,14434,16776,1287851
CGS,cgnet,rois,binary,2,52,2pm,0.9748589396476746,0.9509509801864624,625624,16178,16091,1286107
CGS,cgnet,rois,binary,2,52,3pm,0.975569486618042,0.9523042440414428,628477,18239,13238,1284046
CGS,cgnet,rois,binary,2,52,4pm,0.9758079051971436,0.9527586698532104,627343,16734,14372,1285551
CGS,cgnet,rois,binary,2,52,5pm,0.9771994948387146,0.9554155468940736,630194,17887,11521,1284398
CGS,cgnet,rois,binary,2,52,6pm,0.9770024418830872,0.955038845539093,630849,18833,10866,1283452
CGS,cgnet,rois,binary,2,52,7pm,0.9779030084609984,0.9567614793777466,631188,17998,10527,1284287
CGS,cgnet,rois,binary,2,53,10am,0.9786262512207032,0.9581470489501952,640666,13514,14471,1275349
CGS,cgnet,rois,binary,2,53,11am,0.9790117144584656,0.9588863253593444,641191,13546,13946,1275317
CGS,cgnet,rois,binary,2,53,12pm,0.978806495666504,0.9584926962852478,640761,13372,14376,1275491
CGS,cgnet,rois,binary,2,53,1pm,0.9798628687858582,0.9605206847190856,641526,12757,13611,1276106
CGS,cgnet,rois,binary,2,53,2pm,0.978194296360016,0.9573193192481996,640954,14393,14183,1274470
CGS,cgnet,rois,binary,2,53,3pm,0.978807270526886,0.9584941267967224,641500,14142,13637,1274721
CGS,cgnet,rois,binary,2,53,4pm,0.9795956015586852,0.9600072503089904,642577,14209,12560,1274654
CGS,cgnet,rois,binary,2,53,5pm,0.9808034300804138,0.962329924106598,644635,14732,10502,1274131
CGS,cgnet,rois,binary,2,53,6pm,0.980000376701355,0.9607850909233092,644461,15628,10676,1273235
CGS,cgnet,rois,binary,2,53,7pm,0.9800887703895568,0.9609549641609192,645165,16242,9972,1272621
CGS,cgnet,rois,binary,2,53,8pm,0.9809180498123168,0.9625506401062012,644342,14274,10795,1274589
CGS,cgnet,rois,binary,2,54,8am,0.9797202348709106,0.9602466225624084,648685,14533,12322,1268460
CGS,cgnet,rois,binary,2,54,9am,0.977255642414093,0.9555229544639589,644999,14015,16008,1268978
CGS,cgnet,rois,binary,2,54,10am,0.976147472858429,0.9534063339233398,644435,14922,16572,1268071
CGS,cgnet,rois,binary,2,54,11am,0.9764635562896729,0.9540095925331116,645045,15134,15962,1267859
CGS,cgnet,rois,binary,2,54,12pm,0.9767151474952698,0.9544899463653564,645072,14822,15935,1268171
CGS,cgnet,rois,binary,2,54,1pm,0.9751302003860474,0.9514673948287964,642995,14786,18012,1268207
CGS,cgnet,rois,binary,2,54,2pm,0.9758523106575012,0.9528433084487916,644427,15313,16580,1267680
CGS,cgnet,rois,binary,2,54,3pm,0.9770857691764832,0.9551981687545776,647547,16912,13460,1266081
CGS,cgnet,rois,binary,2,54,4pm,0.977508544921875,0.9560065865516664,648422,17254,12585,1265739
CGS,cgnet,rois,binary,2,54,5pm,0.9769311547279358,0.9549026489257812,647233,16793,13774,1266200
CGS,cgnet,rois,binary,2,54,6pm,0.9780636429786682,0.9570689797401428,650114,18269,10893,1264724
CGS,cgnet,rois,binary,2,54,7pm,0.9784714579582214,0.9578503370285034,651298,18951,9709,1264042
CGS,cgnet,rois,binary,2,54,8pm,0.9795926809310912,0.9600016474723816,651124,17246,9883,1265747
CGS,cgnet,rois,binary,2,55,8am,0.9802667498588562,0.9612972140312196,662875,15251,11437,1254437
CGS,cgnet,rois,binary,2,55,9am,0.9775895476341248,0.9561614990234376,659107,15014,15205,1254674
CGS,cgnet,rois,binary,2,55,10am,0.9765701293945312,0.9542130827903748,658574,15863,15738,1253825
CGS,cgnet,rois,binary,2,55,11am,0.975391924381256,0.951965868473053,657301,16155,17011,1253533
CGS,cgnet,rois,binary,2,55,12pm,0.9740477800369264,0.9494085311889648,656272,16931,18040,1252757
CGS,cgnet,rois,binary,2,55,1pm,0.973192036151886,0.9477839469909668,655603,17410,18709,1252278
CGS,cgnet,rois,binary,2,55,2pm,0.9719513654708862,0.9454332590103148,655328,18839,18984,1250849
CGS,cgnet,rois,binary,2,55,3pm,0.9725873470306396,0.9466375112533568,654065,16623,20247,1253065
CGS,cgnet,rois,binary,2,55,4pm,0.974717915058136,0.9506826400756836,660405,20352,13907,1249336
CGS,cgnet,rois,binary,2,55,5pm,0.9754117131233216,0.952003538608551,658220,17093,16092,1252595
CGS,cgnet,rois,binary,2,55,6pm,0.9761748909950256,0.9534586668014526,663981,22080,10331,1247608
CGS,cgnet,rois,binary,2,55,7pm,0.9766231179237366,0.9543142318725586,663716,21178,10596,1248510
CGS,cgnet,rois,binary,2,55,8pm,0.9782134294509888,0.9573559165000916,663934,19196,10378,1250492
CGS,cgnet,rois,binary,2,56,8am,0.9807121753692628,0.9621542692184448,675745,14820,11760,1241675
CGS,cgnet,rois,binary,2,56,9am,0.9794944524765016,0.9598129987716676,673878,14588,13627,1241907
CGS,cgnet,rois,binary,2,56,10am,0.9785262942314148,0.9579554796218872,673231,15274,14274,1241221
CGS,cgnet,rois,binary,2,56,11am,0.97663551568985,0.9543379545211792,671267,15880,16238,1240615
CGS,cgnet,rois,binary,2,56,12pm,0.9768434762954712,0.9547351598739624,671323,15646,16182,1240849
CGS,cgnet,rois,binary,2,56,1pm,0.9774894714355468,0.955970048904419,672350,15812,15155,1240683
CGS,cgnet,rois,binary,2,56,2pm,0.9768542051315308,0.9547556042671204,671429,15742,16076,1240753
CGS,cgnet,rois,binary,2,56,3pm,0.9770039916038512,0.9550418853759766,672275,16417,15230,1240078
CGS,cgnet,rois,binary,2,56,4pm,0.9766177535057068,0.9543039798736572,672749,17458,14756,1239037
CGS,cgnet,rois,binary,2,56,5pm,0.9778795838356018,0.9567166566848756,673032,15976,14473,1240519
CGS,cgnet,rois,binary,2,56,6pm,0.9783927202224731,0.957699418067932,676244,18608,11261,1237887
CGS,cgnet,rois,binary,2,56,7pm,0.9791325330734252,0.9591181874275208,676421,17748,11084,1238747
CGS,cgnet,rois,binary,2,56,8pm,0.9809154272079468,0.96254563331604,676685,15511,10820,1240984
CGS,cgnet,rois,binary,2,57,9am,0.9777645468711852,0.9564964771270752,678046,15977,14862,1235115
CGS,cgnet,rois,binary,2,57,10am,0.977988064289093,0.956924319267273,679511,17191,13397,1233901
CGS,cgnet,rois,binary,2,57,11am,0.9758514761924744,0.9528417587280272,676389,16957,16519,1234135
CGS,cgnet,rois,binary,2,57,12pm,0.9752103090286256,0.9516199827194214,675811,17261,17097,1233831
CGS,cgnet,rois,binary,2,57,1pm,0.9754534363746644,0.9520829916000366,676097,17216,16811,1233876
CGS,cgnet,rois,binary,2,57,2pm,0.9738824367523192,0.9490944743156432,675070,18370,17838,1232722
CGS,cgnet,rois,binary,2,57,3pm,0.9745332598686218,0.950331449508667,675354,17743,17554,1233349
CGS,cgnet,rois,binary,2,57,4pm,0.9739075303077698,0.9491420984268188,679693,23205,13215,1227887
CGS,cgnet,rois,binary,2,57,5pm,0.9753885865211488,0.9519595503807068,676670,17910,16238,1233182
CGS,cgnet,rois,binary,2,57,6pm,0.97524756193161,0.951690912246704,682035,23748,10873,1227344
CGS,cgnet,rois,binary,2,57,7pm,0.9758493900299072,0.9528377652168274,682835,23725,10073,1227367
CGS,cgnet,rois,binary,2,57,8pm,0.9783538579940796,0.9576249718666076,682529,19823,10379,1231269
CGS,cgnet,rois,binary,2,58,8am,0.9811728596687316,0.963041603565216,689506,15009,11452,1228033
CGS,cgnet,rois,binary,2,58,9am,0.9801836609840392,0.9611374139785768,687813,14666,13145,1228376
CGS,cgnet,rois,binary,2,58,10am,0.9795529842376708,0.9599253535270692,687583,15330,13375,1227712
CGS,cgnet,rois,binary,2,58,11am,0.9776798486709596,0.9563342928886414,685466,15806,15492,1227236
CGS,cgnet,rois,binary,2,58,12pm,0.9774155020713806,0.9558285474777222,684400,15070,16558,1227972
CGS,cgnet,rois,binary,2,58,1pm,0.9763699173927308,0.9538307785987854,683828,15970,17130,1227072
CGS,cgnet,rois,binary,2,58,2pm,0.9758625030517578,0.9528627991676332,683882,16755,17076,1226287
CGS,cgnet,rois,binary,2,58,4pm,0.9765207171440125,0.9541187286376952,686643,18704,14315,1224338
CGS,cgnet,rois,binary,2,58,5pm,0.978775441646576,0.9584330916404724,687347,16199,13611,1226843
CGS,cgnet,rois,binary,2,58,6pm,0.9778701663017272,0.9566985368728638,690413,20704,10545,1222338
CGS,cgnet,rois,binary,2,58,7pm,0.978944718837738,0.9587578177452089,691087,19857,9871,1223185
CGS,cgnet,rois,binary,2,58,8pm,0.9811520576477052,0.9630014896392822,691671,17287,9287,1225755
CGS,cgnet,rois,binary,2,59,9am,0.9817103147506714,0.964077651500702,699555,15303,10763,1218379
CGS,cgnet,rois,binary,2,59,10am,0.9813300371170044,0.9633444547653198,699443,15739,10875,1217943
CGS,cgnet,rois,binary,2,59,11am,0.9803775548934937,0.961510419845581,697746,15359,12572,1218323
CGS,cgnet,rois,binary,2,59,12pm,0.9800755977630616,0.9609296321868896,697165,15193,13153,1218489
CGS,cgnet,rois,binary,2,59,1pm,0.9800944924354552,0.960965931415558,697619,15638,12699,1218044
CGS,cgnet,rois,binary,2,59,2pm,0.9783940315246582,0.9577019810676576,696257,16690,14061,1216992
CGS,cgnet,rois,binary,2,59,3pm,0.979575514793396,0.9599686861038208,697327,16088,12991,1217594
CGS,cgnet,rois,binary,2,59,4pm,0.9794570207595824,0.9597411155700684,697369,16304,12949,1217378
CGS,cgnet,rois,binary,2,59,6pm,0.9794390201568604,0.959706485271454,698174,17169,12144,1216513
CGS,cgnet,rois,binary,2,59,7pm,0.9803369641304016,0.9614322781562804,699317,17052,11001,1216630
CGS,cgnet,rois,binary,2,59,8pm,0.918203055858612,0.8487758040428162,634914,37717,75404,1195965
CGS,cgnet,rois,binary,2,60,8am,0.9814803004264832,0.9636341333389282,706365,15016,11641,1210978
CGS,cgnet,rois,binary,2,60,9am,0.9821538329124452,0.964933454990387,707192,14886,10814,1211108
CGS,cgnet,rois,binary,2,60,11am,0.9817298650741576,0.9641153216362,706361,14646,11645,1211348
CGS,cgnet,rois,binary,2,60,12pm,0.9813750386238098,0.9634312391281128,705117,13875,12889,1212119
CGS,cgnet,rois,binary,2,60,2pm,0.9804317951202391,0.9616147875785828,705731,15896,12275,1210098
CGS,cgnet,rois,binary,2,60,3pm,0.9806879162788392,0.9621075987815856,705628,15413,12378,1210581
CGS,cgnet,rois,binary,2,60,4pm,0.98119854927063,0.96309095621109,705755,14796,12251,1211198
CGS,cgnet,rois,binary,2,60,6pm,0.9806725382804872,0.9620779752731324,706476,16317,11530,1209677
CGS,cgnet,rois,binary,2,60,7pm,0.9817910194396972,0.9642332792282104,707376,15609,10630,1210385
CGS,cgnet,rois,binary,2,60,8pm,0.9822118878364564,0.9650455713272096,707969,15606,10037,1210388
SMS,cgnet,full,binary,2,1,8am,0.7901604175567627,0.6531117558479309,1847,0,981,1941172
SMS,cgnet,full,binary,2,1,9am,0.7773454189300537,0.6357849836349487,1798,0,1030,1941172
SMS,cgnet,full,binary,2,1,10am,0.7799827456474304,0.6393210887908936,1808,0,1020,1941172
SMS,cgnet,full,binary,2,1,11am,0.7677559852600098,0.6230551600456238,1762,0,1066,1941172
SMS,cgnet,full,binary,2,1,12pm,0.791711151599884,0.6552333831787109,1853,0,975,1941172
SMS,cgnet,full,binary,2,1,1pm,0.7612790465354919,0.6145685911178589,1738,0,1090,1941172
SMS,cgnet,full,binary,2,1,2pm,0.739469587802887,0.5866336822509766,1659,0,1169,1941172
SMS,cgnet,full,binary,2,1,3pm,0.7631292343139648,0.6169837713241577,1751,10,1077,1941162
SMS,cgnet,full,binary,2,1,4pm,0.7857754826545715,0.6471418738365173,1834,6,994,1941166
SMS,cgnet,full,binary,2,1,5pm,0.775086522102356,0.6327683329582214,1792,4,1036,1941168
SMS,cgnet,full,binary,2,1,6pm,0.7581527829170227,0.6105040311813354,1732,9,1096,1941163
SMS,cgnet,full,binary,2,1,7pm,0.8009328246116638,0.6679632067680359,1889,0,939,1941172
SMS,cgnet,full,binary,2,1,8pm,0.8117647171020508,0.6831682920455933,1932,0,896,1941172
SMS,cgnet,full,binary,2,2,8am,0.9580593705177308,0.9194951057434082,20616,365,1440,1921579
SMS,cgnet,full,binary,2,2,9am,0.9616239070892334,0.9260844588279724,20773,375,1283,1921569
SMS,cgnet,full,binary,2,2,10am,0.9610642790794371,0.9250469207763672,20697,318,1359,1921626
SMS,cgnet,full,binary,2,2,11am,0.9582177996635436,0.919787049293518,20560,297,1496,1921647
SMS,cgnet,full,binary,2,2,12pm,0.9568033814430236,0.917184054851532,20533,331,1523,1921613
SMS,cgnet,full,binary,2,2,1pm,0.9548116326332092,0.9135306477546692,20464,345,1592,1921599
SMS,cgnet,full,binary,2,2,2pm,0.9585009217262268,0.9203089475631714,20614,343,1442,1921601
SMS,cgnet,full,binary,2,2,3pm,0.9590736031532288,0.9213653802871704,20622,326,1434,1921618
SMS,cgnet,full,binary,2,2,4pm,0.9641470909118652,0.9307761192321776,20868,364,1188,1921580
SMS,cgnet,full,binary,2,2,5pm,0.953376293182373,0.9109064936637878,20479,426,1577,1921518
SMS,cgnet,full,binary,2,2,6pm,0.9568647742271424,0.9172968864440918,20619,422,1437,1921522
SMS,cgnet,full,binary,2,2,7pm,0.949202597141266,0.9033164978027344,20891,1071,1165,1920873
SMS,cgnet,full,binary,2,2,8pm,0.954813838005066,0.9135346412658693,20539,427,1517,1921517
SMS,cgnet,full,binary,2,3,8am,0.9694644212722778,0.9407384395599364,35876,809,1451,1905864
SMS,cgnet,full,binary,2,3,9am,0.9694476127624512,0.9407067894935608,35697,620,1630,1906053
SMS,cgnet,full,binary,2,3,10am,0.97016042470932,0.942050039768219,35650,516,1677,1906157
SMS,cgnet,full,binary,2,3,11am,0.9711477160453796,0.9439135789871216,35662,454,1665,1906219
SMS,cgnet,full,binary,2,3,12pm,0.9696029424667358,0.9409992694854736,35614,520,1713,1906153
SMS,cgnet,full,binary,2,3,1pm,0.967833399772644,0.937671720981598,35489,521,1838,1906152
SMS,cgnet,full,binary,2,3,2pm,0.9679532051086426,0.9378965497016908,35475,497,1852,1906176
SMS,cgnet,full,binary,2,3,3pm,0.971461057662964,0.9445058703422546,35861,641,1466,1906032
SMS,cgnet,full,binary,2,3,4pm,0.9693721532821656,0.9405646920204164,35812,748,1515,1905925
SMS,cgnet,full,binary,2,3,5pm,0.9674423933029176,0.9369378685951232,35524,588,1803,1906085
SMS,cgnet,full,binary,2,3,6pm,0.9676764011383056,0.9373769760131836,35715,774,1612,1905899
SMS,cgnet,full,binary,2,3,7pm,0.9708048105239868,0.943265974521637,35929,763,1398,1905910
SMS,cgnet,full,binary,2,3,8pm,0.9677882194519044,0.9375868439674376,35753,806,1574,1905867
SMS,cgnet,full,binary,2,4,8am,0.973607897758484,0.948573112487793,48197,950,1663,1893190
SMS,cgnet,full,binary,2,4,9am,0.9754692912101746,0.9521132707595824,48275,843,1585,1893297
SMS,cgnet,full,binary,2,4,10am,0.9766525030136108,0.954370379447937,48315,765,1545,1893375
SMS,cgnet,full,binary,2,4,11am,0.9767775535583496,0.954609215259552,48329,767,1531,1893373
SMS,cgnet,full,binary,2,4,12pm,0.9766427278518676,0.9543516635894777,48357,810,1503,1893330
SMS,cgnet,full,binary,2,4,1pm,0.9760906100273132,0.9532978534698486,48173,673,1687,1893467
SMS,cgnet,full,binary,2,4,2pm,0.977989673614502,0.9569274187088012,48410,729,1450,1893411
SMS,cgnet,full,binary,2,4,3pm,0.9774363040924072,0.9558684229850768,48474,852,1386,1893288
SMS,cgnet,full,binary,2,4,4pm,0.9723367094993592,0.9461627006530762,48365,1257,1495,1892883
SMS,cgnet,full,binary,2,4,5pm,0.9749301075935364,0.951086401939392,48280,903,1580,1893237
SMS,cgnet,full,binary,2,4,6pm,0.974631130695343,0.9505175948143004,48388,1047,1472,1893093
SMS,cgnet,full,binary,2,4,7pm,0.96503084897995,0.932424783706665,47756,1357,2104,1892783
SMS,cgnet,full,binary,2,4,8pm,0.9735955595970154,0.9485495686531068,48395,1160,1465,1892980
SMS,cgnet,full,binary,2,5,8am,0.9776062965393066,0.956193506717682,57254,1017,1606,1884123
SMS,cgnet,full,binary,2,5,9am,0.9770203232765198,0.955073058605194,57270,1104,1590,1884036
SMS,cgnet,full,binary,2,5,10am,0.9776341915130616,0.9562469720840454,57043,793,1817,1884347
SMS,cgnet,full,binary,2,5,11am,0.9777750968933104,0.956516683101654,57347,1094,1513,1884046
SMS,cgnet,full,binary,2,5,12pm,0.9763379693031312,0.9537698030471802,57065,971,1795,1884169
SMS,cgnet,full,binary,2,5,1pm,0.9773815870285034,0.9557637572288512,57018,797,1842,1884343
SMS,cgnet,full,binary,2,5,2pm,0.9782282710075378,0.9573844075202942,57130,813,1730,1884327
SMS,cgnet,full,binary,2,5,3pm,0.9791499376296996,0.959151566028595,57340,922,1520,1884218
SMS,cgnet,full,binary,2,5,4pm,0.9773034453392028,0.9556143283843994,57463,1272,1397,1883868
SMS,cgnet,full,binary,2,5,5pm,0.9781678318977356,0.9572685360908508,57237,932,1623,1884208
SMS,cgnet,full,binary,2,5,6pm,0.9777019619941713,0.956376612186432,57308,1062,1552,1884078
SMS,cgnet,full,binary,2,5,7pm,0.9779854416847228,0.9569193124771118,57241,958,1619,1884182
SMS,cgnet,full,binary,2,5,8pm,0.9756277203559875,0.95241516828537,57043,1033,1817,1884107
SMS,cgnet,full,binary,2,6,8am,0.9719919562339784,0.9455100893974304,70241,1297,2751,1869711
SMS,cgnet,full,binary,2,6,9am,0.9755777716636658,0.9523200392723083,70705,1253,2287,1869755
SMS,cgnet,full,binary,2,6,10am,0.9789829254150392,0.9588310718536376,71035,1093,1957,1869915
SMS,cgnet,full,binary,2,6,11am,0.9784176349639891,0.957747220993042,70948,1086,2044,1869922
SMS,cgnet,full,binary,2,6,12pm,0.9770591855049132,0.9551473259925842,70764,1095,2228,1869913
SMS,cgnet,full,binary,2,6,1pm,0.979736864566803,0.9602786302566528,71003,948,1989,1870060
SMS,cgnet,full,binary,2,6,2pm,0.97946298122406,0.9597525596618652,71062,1050,1930,1869958
SMS,cgnet,full,binary,2,6,3pm,0.9776648879051208,0.9563056826591492,70824,1068,2168,1869940
SMS,cgnet,full,binary,2,6,4pm,0.9766207933425904,0.9543098211288452,70868,1269,2124,1869739
SMS,cgnet,full,binary,2,6,5pm,0.9774025678634644,0.9558038711547852,70913,1200,2079,1869808
SMS,cgnet,full,binary,2,6,6pm,0.9769026637077332,0.9548481702804564,70823,1180,2169,1869828
SMS,cgnet,full,binary,2,6,7pm,0.9757124185562134,0.9525766372680664,70705,1233,2287,1869775
SMS,cgnet,full,binary,2,6,8pm,0.9765677452087402,0.9542084336280824,70912,1323,2080,1869685
SMS,cgnet,full,binary,2,7,8am,0.9800666570663452,0.9609124064445496,83240,1613,1773,1857374
SMS,cgnet,full,binary,2,7,9am,0.9804661870002748,0.9616808891296388,83095,1393,1918,1857594
SMS,cgnet,full,binary,2,7,10am,0.9801342487335204,0.9610424041748048,82937,1286,2076,1857701
SMS,cgnet,full,binary,2,7,11am,0.9808698296546936,0.9624578952789308,83140,1370,1873,1857617
SMS,cgnet,full,binary,2,7,12pm,0.981159210205078,0.9630152583122252,83192,1374,1821,1857613
SMS,cgnet,full,binary,2,7,1pm,0.9815276861190796,0.963725447654724,83183,1301,1830,1857686
SMS,cgnet,full,binary,2,7,2pm,0.9831635355949402,0.9668845534324646,83417,1261,1596,1857726
SMS,cgnet,full,binary,2,7,3pm,0.9836483001708984,0.967822790145874,83406,1166,1607,1857821
SMS,cgnet,full,binary,2,7,4pm,0.982745349407196,0.9660760164260864,83468,1386,1545,1857601
SMS,cgnet,full,binary,2,7,5pm,0.9822130799293518,0.9650478959083556,83163,1162,1850,1857825
SMS,cgnet,full,binary,2,7,6pm,0.9825156331062316,0.965632140636444,83448,1405,1565,1857582
SMS,cgnet,full,binary,2,7,7pm,0.981953501701355,0.964546799659729,83251,1298,1762,1857689
SMS,cgnet,full,binary,2,7,8pm,0.9805394411087036,0.9618219137191772,83137,1424,1876,1857563
SMS,cgnet,full,binary,2,8,8am,0.981525182723999,0.9637206196784972,96905,1627,2021,1843447
SMS,cgnet,full,binary,2,8,9am,0.9810900688171388,0.9628820419311525,96968,1780,1958,1843294
SMS,cgnet,full,binary,2,8,10am,0.9836158752441406,0.9677599668502808,97106,1415,1820,1843659
SMS,cgnet,full,binary,2,8,11am,0.9829472899436952,0.9664664268493652,97184,1630,1742,1843444
SMS,cgnet,full,binary,2,8,12pm,0.9839657545089722,0.9684376120567322,97266,1510,1660,1843564
SMS,cgnet,full,binary,2,8,1pm,0.983869731426239,0.9682515859603882,97135,1394,1791,1843680
SMS,cgnet,full,binary,2,8,2pm,0.9806260466575624,0.9619885087013244,97005,1912,1921,1843162
SMS,cgnet,full,binary,2,8,3pm,0.9358614087104796,0.8794544339179993,88722,1957,10204,1843117
SMS,cgnet,full,binary,2,8,5pm,0.9680060744285583,0.9379958510398864,94111,1406,4815,1843668
SMS,cgnet,full,binary,2,8,6pm,0.985080063343048,0.9705988168716432,97386,1410,1540,1843664
SMS,cgnet,full,binary,2,8,7pm,0.9849385619163512,0.9703240394592284,97438,1492,1488,1843582
